Name;Owner Type;Created at (Year);Created at (Month);Created at (Day);Last Updated at (Year);Last Updated at (Month);Last Updated at (Day);Size;Stars;Watchers;Language;Has Wiki;Forks;Open Issues;Num. Cmts. Dom;Num. Cmts. Seg;Num. Cmts. Ter;Num. Cmts. Qua;Num. Cmts. Qui;Num. Cmts. Sex;Num. Cmts. Sab;Total Commits
camvas;User;2012;9;19;2015;4;15;173;442;442;CSS;True;31;1;0;1;1;19;5;0;1;27
Capsule;User;2011;2;15;2015;4;21;1722;442;442;JavaScript;True;22;5;11;15;8;3;6;0;0;43
folsom;Organization;2011;3;17;2015;4;21;1236;442;442;Erlang;True;130;12;4;50;86;67;34;43;9;293
maruku;User;2009;4;28;2015;4;9;5716;441;441;Ruby;False;78;17;122;98;139;79;77;53;105;673
syntax-highlight;User;2014;1;24;2015;4;12;457;441;441;JavaScript;True;29;4;0;0;0;1;11;3;0;15
inbox2_desktop;User;2011;10;7;2015;3;12;29395;441;441;"""C#""";True;70;16;1;1;0;0;1;5;0;8
spinach;Organization;2011;9;23;2015;4;5;2061;441;441;Ruby;False;54;13;112;73;83;54;70;114;60;566
jquery-datalink;User;2010;9;21;2015;4;10;370;441;441;JavaScript;True;38;25;1;5;7;20;3;10;7;53
kule;User;2013;4;2;2015;4;9;311;441;441;Python;True;33;3;2;2;7;9;25;13;2;60
nflgame;User;2012;8;29;2015;4;18;50568;441;441;Python;True;94;14;66;60;56;39;64;53;58;396
tiny_mce;Organization;2008;7;13;2015;4;17;4506;441;441;Ruby;False;76;3;10;19;35;14;29;27;16;150
amazon-ec2;User;2008;2;1;2015;4;16;2628;440;440;Ruby;False;110;28;83;46;63;55;71;61;66;445
haml_coffee_assets;User;2011;11;7;2015;4;10;1366;440;440;JavaScript;True;66;10;19;64;76;38;44;48;15;304
PRAugmentedReality;Organization;2013;5;10;2015;4;18;6377;440;440;Objective-C;True;97;9;12;26;0;45;18;44;8;153
lib-noir;Organization;2012;6;23;2015;4;18;1064;440;440;Clojure;True;47;4;46;59;55;27;33;22;35;277
pelusa;Organization;2012;2;14;2015;4;21;275;440;440;Ruby;True;21;0;0;14;34;22;14;6;8;98
expand-region.el;User;2011;11;29;2015;4;22;1114;440;440;Emacs Lisp;True;64;22;54;70;50;55;48;45;46;368
harvey;Organization;2012;4;24;2015;4;12;397;439;439;CoffeeScript;True;39;5;1;1;9;15;5;9;0;40
vim-addon-manager;User;2009;12;27;2015;4;5;2132;439;439;VimL;True;51;20;162;98;101;101;74;105;107;748
pygments.rb;User;2011;3;10;2015;4;14;6986;439;439;C;True;123;39;21;36;29;39;12;11;8;156
upgradingtorails4;User;2013;10;20;2015;4;15;40334;439;439;CSS;False;26;1;70;32;26;34;26;19;28;235
programming-language-subreddits-and-their-choice-of-words;User;2014;8;19;2015;4;19;4371;439;439;Python;True;14;0;0;0;23;30;10;9;0;72
textmate-solarized;User;2011;4;16;2015;3;18;290;438;438;None;True;98;25;7;10;8;17;10;28;10;90
text;User;2009;10;11;2015;4;16;515;438;438;Ruby;True;34;0;15;28;27;13;20;9;6;118
mobiruby-ios;Organization;2012;9;10;2015;4;19;3641;438;438;Ruby;True;36;14;18;24;19;13;12;17;10;113
calendar_date_select;User;2008;3;15;2015;3;26;892;438;438;JavaScript;True;174;13;43;67;43;37;37;23;40;290
Nightweb;User;2012;10;3;2015;4;10;8678;438;438;Clojure;False;67;8;127;71;79;69;65;58;96;565
iOS-Best-Practices;User;2012;6;4;2015;4;9;117;438;438;None;True;56;2;0;8;8;0;0;4;0;20
sample_app;User;2010;8;14;2015;4;19;444;437;437;Ruby;True;415;4;20;9;9;12;15;16;18;99
divergence;Organization;2012;10;1;2015;3;22;461;437;437;Ruby;True;11;12;3;34;4;19;9;8;1;78
gingerice;User;2013;4;27;2015;4;7;287;437;437;Ruby;False;16;1;6;2;8;7;2;0;10;35
JSMin;User;2010;5;2;2015;4;22;208;437;437;C;True;96;2;1;4;3;1;0;4;1;14
blazy;User;2013;7;25;2015;4;21;540;436;436;JavaScript;True;54;15;6;3;4;8;6;8;7;42
holoaccent;Organization;2013;10;16;2015;4;4;3022;436;436;Java;True;44;2;5;31;38;43;29;23;8;177
hoptoad_notifier;Organization;2008;7;23;2015;4;17;749;435;435;Ruby;False;110;0;16;75;100;143;100;105;12;551
local;User;2012;5;6;2015;4;15;27034;435;435;JavaScript;True;17;36;30;56;57;72;77;88;25;405
commando;User;2012;7;31;2015;4;20;797;435;435;None;False;68;0;0;2;1;3;1;2;1;10
PaperFoldMenuController;User;2012;10;26;2015;4;21;4464;435;435;Objective-C;True;91;7;1;2;3;0;0;7;7;20
twitter_bootstrap_form_for;User;2011;9;30;2015;3;17;685;434;434;Ruby;True;128;18;3;19;29;4;30;54;5;144
iconmelon;User;2013;10;11;2015;4;16;39369;434;434;JavaScript;True;38;7;19;5;16;8;9;22;17;96
rar.js;User;2013;11;3;2015;4;2;156;434;434;JavaScript;True;37;4;0;9;0;0;0;0;0;9
rails3-mongoid-devise;Organization;2011;5;20;2015;3;26;1387;434;434;Ruby;True;88;3;44;29;25;45;25;34;37;239
TWSReleaseNotesView;User;2013;8;6;2015;4;14;5719;434;434;Objective-C;True;69;9;3;0;7;15;1;0;2;28
nQuery;User;2011;9;25;2015;4;19;572;434;434;JavaScript;True;18;2;17;5;23;18;0;3;10;76
node-spdyproxy;User;2012;6;22;2015;4;21;284;434;434;JavaScript;True;58;12;27;6;7;6;8;11;5;70
My-Grunt-Boilerplate;User;2013;11;26;2015;4;20;1140;433;433;JavaScript;True;133;2;0;6;9;5;1;4;1;26
rqrcode;User;2008;4;3;2015;4;20;486;433;433;Ruby;True;77;15;19;7;6;0;11;6;37;86
timeline_fu;User;2008;9;30;2015;3;19;208;433;433;Ruby;True;72;12;0;2;8;9;16;11;0;46
pycco;User;2010;6;29;2015;4;18;269;433;433;Python;True;100;33;3;17;13;10;18;23;23;107
nui;User;2011;10;26;2015;4;18;1278;432;432;JavaScript;True;32;3;3;0;0;2;1;0;3;9
wingo;User;2012;3;12;2015;4;20;17320;432;432;Go;True;29;66;78;76;39;49;43;65;64;414
jQuery.superLabels;User;2012;1;29;2015;3;1;264;432;432;JavaScript;False;47;4;12;14;13;19;12;4;2;76
mozrepl;User;2008;9;3;2015;4;18;3835;431;431;JavaScript;True;54;33;55;18;30;31;47;49;35;265
Polaris;User;2012;10;12;2015;4;21;2288;431;431;Java;True;87;10;1;5;5;1;5;10;0;27
gddo;Organization;2011;6;18;2015;4;21;2510;431;431;Go;True;69;38;23;20;27;30;24;10;15;149
StringScore;User;2012;5;14;2015;4;15;269;431;431;Objective-C;True;30;9;1;1;0;2;0;0;1;5
Map-Icons;User;2013;8;7;2015;4;22;632;431;431;CSS;True;53;7;3;2;2;1;3;2;0;13
tabIndent.js;User;2012;11;25;2015;3;13;227;430;430;JavaScript;True;28;6;8;1;0;5;1;6;11;32
Alice;Organization;2011;8;24;2015;4;20;9276;430;430;JavaScript;False;64;26;1;33;51;68;37;25;4;219
ConnectionKit;Organization;2010;7;8;2015;4;1;71476;430;430;Objective-C;True;64;11;227;435;566;552;572;480;272;3104
DoImagePickerController;User;2014;1;23;2015;4;21;9643;429;429;Objective-C;True;65;8;0;0;13;0;8;4;0;25
twitter-cldr-rb;Organization;2012;2;25;2015;4;21;22538;429;429;Ruby;False;45;7;85;145;124;124;148;117;98;841
OpenVBX;Organization;2010;3;19;2015;4;1;17757;429;429;PHP;True;204;97;55;173;135;112;108;69;26;678
turn;Organization;2008;9;15;2015;4;10;1617;429;429;Ruby;True;78;23;39;20;34;72;41;85;35;326
styleguide;User;2008;12;28;2015;4;3;113;427;427;None;True;116;1;2;2;0;0;0;1;0;5
backbone-express-mongoose-socketio;User;2010;10;29;2015;4;3;1598;427;427;JavaScript;True;57;2;6;7;1;0;1;1;7;23
gAES;User;2013;5;18;2015;4;10;217;427;427;JavaScript;True;32;2;0;2;0;0;1;4;8;15
backward-cpp;User;2013;2;17;2015;4;12;530;427;427;C++;False;49;3;8;7;7;8;4;9;6;49
barby;User;2008;2;17;2015;4;22;1261;427;427;Ruby;True;85;2;63;64;22;27;27;24;14;241
rubyflux;User;2012;9;17;2015;3;24;628;426;426;Ruby;True;20;1;2;22;7;2;1;12;7;53
bundler;User;2009;7;6;2015;3;12;717;426;426;Ruby;True;28;88;5;60;72;59;47;23;10;276
boilerstrap;User;2011;11;1;2015;3;31;378;426;426;JavaScript;True;26;2;2;3;1;1;12;0;1;20
couchrest;User;2008;3;19;2015;1;9;3386;425;425;Ruby;True;205;7;67;106;73;80;128;71;44;569
murder;User;2010;1;21;2015;4;25;269;2086;2086;Python;True;162;11;8;5;5;9;7;0;18;52
320andup;User;2011;5;17;2015;4;28;1146;2086;2086;JavaScript;True;318;18;6;6;12;5;3;12;5;49
simpsons-in-css;User;2014;5;3;2015;4;26;687;2084;2084;CSS;True;379;41;3;2;3;1;6;3;0;18
babun;Organization;2013;8;28;2015;4;28;70847;2083;2083;Shell;True;126;62;79;91;149;174;101;159;67;820
draggabilly;User;2013;1;25;2015;4;28;897;2083;2083;JavaScript;False;205;18;15;17;6;15;19;15;23;110
iTerm2-Color-Schemes;User;2011;4;1;2015;4;28;27549;2082;2082;None;True;426;3;21;16;19;30;36;17;29;168
Balloons.IO;User;2011;9;3;2015;4;28;15901;2082;2082;CSS;True;450;33;20;32;68;62;45;34;37;298
plax;User;2011;6;3;2015;4;26;446;2081;2081;JavaScript;True;202;17;3;11;6;20;15;43;4;102
recess;Organization;2012;4;17;2015;4;28;2127;2081;2081;CSS;False;207;92;4;4;28;11;7;3;4;61
sympy;Organization;2010;4;30;2015;4;28;151127;2079;2079;Python;True;1035;1883;2452;2534;2609;2725;2590;2796;2729;18435
scout_realtime;Organization;2013;11;5;2015;4;27;3145;2075;2075;JavaScript;True;122;10;5;40;24;13;15;26;2;125
snowflake;Organization;2010;6;1;2015;4;28;5265;2075;2075;Scala;False;284;0;0;40;93;57;60;50;2;302
ggplot;Organization;2013;10;7;2015;4;28;123396;2075;2075;Python;True;221;186;82;80;80;95;86;75;94;592
libfreenect;Organization;2010;11;12;2015;4;28;10855;2074;2074;C;False;767;49;85;95;88;74;85;60;103;590
clappr;Organization;2014;2;14;2015;4;29;95571;2074;2074;JavaScript;True;162;33;33;305;301;276;313;328;39;1595
DCIntrospect;User;2011;5;25;2015;4;28;1189;2073;2073;Objective-C;True;281;31;0;10;10;7;8;14;4;53
patternlab-php;Organization;2013;6;19;2015;4;27;21411;2072;2072;PHP;True;353;47;90;137;126;66;54;111;149;733
cappuccino;Organization;2008;9;4;2015;4;25;61149;2068;2068;Objective-J;True;336;115;732;1119;1093;1156;1175;1042;691;7008
c4;User;2014;11;4;2015;4;28;400;2068;2068;C;True;331;3;0;2;7;7;6;4;1;27
sync-engine;Organization;2014;1;15;2015;4;28;29422;2068;2068;Python;True;169;25;169;524;609;514;497;544;291;3148
backbone-forms;User;2011;9;7;2015;4;28;5576;2067;2067;JavaScript;True;412;183;31;72;62;112;144;187;55;663
jbuilder;Organization;2011;11;27;2015;4;28;1813;2067;2067;Ruby;True;191;1;51;44;50;81;45;55;67;393
fastlane;User;2014;12;2;2015;4;28;5065;2066;2066;Ruby;False;128;41;148;111;88;119;111;144;172;893
Inkpad;User;2013;10;8;2015;4;28;13737;2066;2066;Objective-C;True;353;71;24;23;40;20;40;41;18;206
app-launch-guide;User;2015;2;19;2015;4;29;248;2060;2060;None;True;95;3;1;1;6;6;3;17;1;35
eslint;Organization;2013;6;29;2015;4;28;16526;2059;2059;JavaScript;False;368;148;216;174;178;168;171;193;285;1385
node-lessons;User;2014;10;5;2015;4;28;2785;2058;2058;JavaScript;True;758;14;54;36;18;17;14;34;20;193
ransack;Organization;2011;3;31;2015;4;28;4201;2058;2058;Ruby;True;340;72;98;117;105;134;124;102;110;790
FloatingActionButton;User;2014;7;22;2015;4;28;12484;2057;2057;Java;True;444;39;16;43;50;62;31;27;24;253
node-optimist;User;2010;9;10;2015;4;28;481;2056;2056;JavaScript;True;123;4;27;25;19;26;31;18;36;182
Babylon.js;Organization;2013;6;27;2015;4;29;426884;2056;2056;JavaScript;True;481;6;78;167;157;156;150;144;95;947
SFML;User;2011;3;25;2015;4;28;85600;2054;2054;C++;True;444;57;243;219;247;253;239;285;243;1729
storm;User;2013;5;20;2015;4;24;1330;2053;2053;Python;True;83;4;8;56;60;46;39;26;14;249
oriDomi;User;2012;8;2;2015;4;27;5045;2053;2053;CoffeeScript;True;191;8;165;35;106;83;140;31;98;658
side-comments;User;2014;4;28;2015;4;28;3895;2053;2053;JavaScript;True;138;13;15;14;7;24;10;7;59;136
writings;User;2012;4;26;2015;4;28;288;2052;2052;None;False;146;6;34;37;15;14;38;31;12;181
web-socket-js;User;2009;8;10;2015;4;28;20595;2050;2050;ActionScript;True;298;25;49;17;27;11;25;13;32;174
nifty-generators;User;2008;5;6;2015;4;23;807;2048;2048;Ruby;True;316;67;4;41;64;29;56;66;8;268
rq;User;2011;11;14;2015;4;28;4292;2048;2048;Python;True;338;87;51;196;131;144;72;139;41;774
manong;User;2014;5;14;2015;4;28;1003;2048;2048;PLSQL;True;435;0;7;7;10;14;9;4;0;51
pip;Organization;2011;3;6;2015;4;28;46487;2048;2048;Python;False;822;540;300;417;479;463;507;404;394;2964
prometheus;Organization;2012;11;24;2015;4;28;16298;2046;2046;Go;True;107;83;62;159;208;214;234;175;48;1100
scalding;Organization;2012;1;10;2015;4;27;22051;2046;2046;Scala;True;457;221;86;300;344;381;393;350;119;1973
gifshot;Organization;2014;9;24;2015;4;28;19686;2046;2046;JavaScript;True;115;13;8;29;86;12;71;78;4;288
cryptocat;Organization;2011;7;9;2015;4;27;29679;2042;2042;JavaScript;True;294;115;301;303;319;314;311;304;380;2232
FuzzyAutocompletePlugin;Organization;2013;10;20;2015;4;28;1457;2042;2042;Objective-C;True;194;9;18;40;30;22;14;17;17;158
json-api;Organization;2013;5;4;2015;4;28;3429;2042;2042;CSS;False;245;84;39;72;48;65;90;64;33;411
shipit;Organization;2015;1;15;2015;4;28;611;2042;2042;JavaScript;False;46;5;5;10;10;8;1;4;16;54
http-parser;Organization;2009;4;27;2015;4;27;2516;2040;2040;C;False;493;25;39;47;39;55;51;62;50;343
dnode;User;2010;6;8;2015;4;28;1564;2040;2040;JavaScript;True;143;34;46;73;75;93;103;75;61;526
generator-jhipster;Organization;2013;10;21;2015;4;28;15216;2038;2038;Java;False;436;34;198;337;271;221;281;262;221;1791
textillate;User;2013;1;25;2015;4;28;485;2037;2037;JavaScript;True;415;34;11;14;15;11;1;2;4;58
snipmate.vim;User;2009;2;16;2015;4;28;1045;2037;2037;VimL;False;710;46;46;27;14;19;18;17;18;159
delayed_job;User;2008;2;17;2015;4;16;4838;2037;2037;Ruby;True;991;47;13;8;9;12;5;9;11;67
frontend-tools;User;2012;9;28;2015;4;28;985;2036;2036;None;True;465;14;11;22;37;71;50;38;12;241
Email-Boilerplate;User;2011;2;3;2015;4;28;212;2035;2035;None;True;270;20;8;11;14;4;4;1;0;42
godep;Organization;2013;5;1;2015;4;28;1318;2035;2035;Go;True;147;107;12;27;9;24;22;10;10;114
nock;User;2011;9;22;2015;4;28;2784;2033;2033;JavaScript;True;172;18;31;119;86;77;89;99;44;545
mdp;User;2014;9;14;2015;4;28;886;2032;2032;C;True;104;4;53;31;17;11;27;31;25;195
mustache.php;User;2010;3;19;2015;4;28;2894;2032;2032;PHP;True;337;13;56;104;102;75;71;77;65;550
Meny;User;2012;8;5;2015;4;28;403;2031;2031;JavaScript;True;470;9;22;11;12;5;8;6;5;69
git-up;User;2009;10;6;2015;4;28;531;2029;2029;Ruby;True;111;23;10;13;21;8;41;20;1;114
Torque3D;Organization;2012;9;18;2015;4;28;219195;2027;2027;C++;True;964;263;136;154;172;145;137;106;119;969
roslyn;Organization;2015;1;11;2015;4;29;117638;2026;2026;"""C#""";True;436;753;102;685;699;684;720;665;101;3656
arbor;User;2011;1;12;2015;4;28;1221;2024;2024;JavaScript;True;483;60;8;1;0;1;0;0;2;12
REFrostedViewController;User;2013;9;18;2015;4;28;5031;2023;2023;Objective-C;True;347;46;14;15;14;46;30;9;2;130
cancancan;Organization;2014;2;19;2015;4;28;2926;2023;2023;Ruby;True;160;47;31;71;149;84;100;97;26;558
book-of-modern-frontend-tooling;Organization;2013;12;26;2015;4;28;1197;2022;2022;JavaScript;False;123;29;27;12;17;9;13;10;15;103
riemann;User;2012;2;8;2015;4;28;10301;2019;2019;Clojure;True;303;45;84;176;172;166;140;170;76;984
wp-cli;Organization;2011;9;10;2015;4;28;17445;2018;2018;PHP;True;425;128;577;486;494;520;541;533;386;3537
Knwl.js;User;2013;12;1;2015;4;17;904;2017;2017;JavaScript;True;100;4;21;13;19;21;14;8;26;122
cassandra;Organization;2009;5;21;2015;4;28;206610;2017;2017;Java;False;847;8;349;1789;2212;2260;1943;2064;543;11160
MySQLTuner-perl;User;2009;5;29;2015;4;28;568;2016;2016;Perl;True;438;5;11;10;13;15;26;28;8;111
doT;User;2011;1;10;2015;4;28;763;2015;2015;JavaScript;True;386;79;17;17;17;15;4;12;18;100
todc-bootstrap;User;2011;9;10;2015;4;28;46330;2014;2014;CSS;True;257;5;465;703;542;566;557;570;552;3955
libextobjc;User;2011;3;6;2015;4;28;2337;2013;2013;Objective-C;False;167;16;117;89;75;64;39;59;107;550
peek;Organization;2013;3;9;2015;4;28;795;2013;2013;Ruby;True;86;9;21;42;24;19;16;15;76;213
YouTubeCenter;User;2013;6;27;2015;4;28;1218617;2012;2012;JavaScript;True;323;780;209;136;137;122;199;155;157;1115
SwitchyOmega;User;2012;6;8;2015;4;28;4366;2012;2012;CoffeeScript;True;377;50;23;27;20;34;25;42;43;214
jQuery-Validation-Engine;User;2009;8;13;2015;4;28;3239;2011;2011;JavaScript;True;1069;181;32;77;86;135;106;86;33;555
clojure-koans;Organization;2010;11;2;2015;4;28;749;2011;2011;Clojure;True;1166;3;27;47;41;25;40;38;30;248
ng-cordova;Organization;2014;6;2;2015;4;28;25151;2011;2011;JavaScript;True;469;159;70;129;85;126;84;65;52;611
should.js;User;2010;11;18;2015;4;28;1727;2010;2010;JavaScript;True;214;3;16;51;38;54;58;57;33;307
core;Organization;2014;12;20;2015;4;28;2345;2009;2009;PHP;True;146;13;14;41;62;50;54;61;41;323
boom;User;2014;1;4;2015;4;28;687;2009;2009;Go;True;124;24;23;22;22;15;6;17;8;113
cw-omnibus;User;2012;3;12;2015;4;28;105406;2009;2009;HTML;True;2137;0;55;148;143;77;86;33;57;599
devices.css;User;2014;3;23;2015;4;26;299;2008;2008;CSS;True;176;10;1;5;4;3;1;0;1;15
circular-progress-button;User;2014;6;7;2015;4;28;1292;2006;2006;Java;True;449;21;9;6;4;6;12;4;16;57
spring-boot;Organization;2012;10;19;2015;4;28;58259;2006;2006;Java;True;1951;445;148;742;780;792;746;570;134;3912
figaro;User;2012;4;2;2015;4;28;1192;2006;2006;Ruby;False;150;25;20;43;50;37;34;31;11;226
swift-style-guide;Organization;2014;6;10;2015;4;28;718;2005;2005;None;True;245;4;11;10;13;11;19;20;1;85
freeboard;Organization;2013;7;28;2015;4;28;4253;2005;2005;JavaScript;True;251;74;10;42;40;36;53;41;8;230
launchrocket;User;2012;8;3;2015;4;27;1258;2004;2004;Objective-C;True;42;15;19;7;9;2;21;24;2;84
annyang;User;2013;8;23;2015;4;28;1284;2004;2004;JavaScript;True;265;25;22;37;23;19;22;57;16;196
Sinon.JS;User;2010;6;29;2015;4;28;4895;2002;2002;JavaScript;True;320;88;149;136;137;149;131;107;71;880
unslider;User;2012;3;5;2015;4;28;1844;2001;2001;HTML;True;1144;62;8;9;20;17;21;20;18;113
formvalidation;Organization;2013;10;2;2015;4;28;23104;1999;1999;JavaScript;False;1273;186;135;190;215;233;384;220;175;1552
sskeychain;User;2010;4;7;2015;4;28;1206;1999;1999;Objective-C;True;356;32;13;18;31;21;15;8;15;121
liquidfun;Organization;2013;11;26;2015;4;27;24871;1998;1998;C++;False;244;26;318;378;435;394;408;422;264;2619
ios8-ui-kit;User;2014;6;30;2015;4;28;76504;1997;1997;None;True;164;1;0;7;1;2;2;5;0;17
ios8-ui-kit;User;2014;6;30;2015;4;28;76504;1997;1997;None;True;164;1;0;7;1;2;2;5;0;17
woocommerce;Organization;2011;8;9;2015;4;28;133212;1996;1996;PHP;True;1555;42;588;1669;1810;1785;1603;1679;532;9666
shairport;User;2011;4;11;2015;4;28;1737;1995;1995;C;True;418;52;49;75;73;30;63;50;54;394
Log.io;Organization;2011;5;20;2015;4;28;1606;1993;1993;CoffeeScript;True;301;45;12;28;11;14;8;26;2;101
mean;Organization;2013;12;29;2015;4;28;6013;1992;1992;JavaScript;True;640;114;66;74;106;119;78;48;61;552
supertest;Organization;2012;6;27;2015;4;29;876;1987;1987;JavaScript;True;152;51;9;32;39;16;8;19;9;132
amdjs-api;Organization;2011;5;18;2015;4;28;339;1986;1986;None;True;213;8;1;6;0;1;0;1;0;9
MaNGOS;Organization;2008;10;13;2015;4;27;109030;1984;1984;C++;False;1246;2;1185;970;926;938;913;985;1046;6963
rebound;Organization;2013;10;11;2015;4;28;24604;1982;1982;Java;True;347;5;16;7;12;14;16;25;3;93
HockeyKit;Organization;2010;8;21;2015;4;25;4575;1981;1981;Objective-C;True;414;45;143;87;69;67;57;74;96;593
Colours;User;2013;3;17;2015;4;27;1666;1981;1981;Objective-C;True;202;2;21;34;23;22;40;23;11;174
ShareKit;Organization;2011;9;4;2015;4;28;99982;1980;1980;Objective-C;True;785;20;90;188;254;182;204;202;71;1191
Cinder;User;2010;4;21;2015;4;28;332760;1980;1980;C;True;481;155;269;297;350;335;335;360;360;2306
XLForm;Organization;2014;4;9;2015;4;28;15943;1979;1979;Objective-C;True;280;90;8;33;30;32;38;31;17;189
async-http-client;Organization;2011;3;7;2015;4;28;28551;1979;1979;Java;True;586;43;36;428;520;506;451;377;74;2392
lawnchair;User;2009;7;9;2015;4;27;6888;1976;1976;JavaScript;True;269;92;32;109;56;35;54;47;29;362
gizzard;Organization;2010;4;6;2015;4;28;5284;1975;1975;Scala;True;162;21;25;195;299;235;254;158;20;1186
cabot;Organization;2014;1;6;2015;4;28;2927;1975;1975;JavaScript;False;153;54;20;34;31;25;21;41;9;181
Content-generator-sketch-plugin;User;2014;4;22;2015;4;28;172759;1975;1975;JavaScript;True;138;6;4;13;11;8;18;8;1;63
sandman;User;2013;7;20;2015;4;24;13486;1975;1975;Python;True;146;26;19;71;47;47;43;64;18;309
OmniGroup;Organization;2008;12;29;2015;4;27;26719;1975;1975;Objective-C;True;258;17;14;56;85;42;81;94;8;380
SVG-Loaders;User;2014;11;20;2015;4;28;324;1975;1975;None;True;212;3;0;2;1;8;16;18;2;47
gevent;Organization;2012;9;13;2015;4;28;12405;1975;1975;Python;True;441;171;210;473;513;490;593;434;288;3001
almond;User;2011;8;20;2015;4;28;695;1974;1974;JavaScript;True;133;4;11;15;14;34;15;14;8;111
appscale;Organization;2012;3;22;2015;4;27;187858;1972;1972;Python;True;206;29;79;418;531;502;485;398;63;2476
fastdom;User;2013;2;11;2015;4;26;831;1972;1972;JavaScript;True;82;8;3;55;58;14;16;13;30;189
lesshat;Organization;2012;8;3;2015;4;28;2530;1971;1971;CSS;False;269;52;12;31;18;24;28;28;12;153
testem;User;2011;7;12;2015;4;28;41226;1971;1971;JavaScript;True;203;43;108;181;196;229;193;191;87;1185
html-inspector;User;2013;1;7;2015;4;28;1737;1970;1970;JavaScript;False;115;8;42;35;24;17;32;19;38;207
ramda;Organization;2013;6;21;2015;4;28;10841;1969;1969;JavaScript;True;155;43;174;137;115;153;127;157;173;1036
PullToRefresh;User;2010;7;25;2015;4;28;277;1968;1968;Objective-C;True;280;25;4;4;5;10;9;2;0;34
animo.js;User;2013;8;28;2015;4;26;284;1968;1968;CSS;True;322;4;2;3;1;8;0;4;1;19
tracing-framework;Organization;2012;11;8;2015;4;26;36462;1966;1966;JavaScript;True;130;89;27;170;189;161;167;139;10;863
MZFormSheetController;User;2013;8;9;2015;4;27;5592;1966;1966;Objective-C;True;240;9;11;14;20;23;24;22;31;145
Aloha-Editor;Organization;2010;6;11;2015;4;29;135070;1963;1963;JavaScript;True;483;120;313;982;1197;1485;1355;992;219;6543
mustache;Organization;2009;9;24;2015;4;28;2441;1961;1961;Ruby;True;182;14;75;118;93;65;148;64;86;649
wemux;User;2012;3;7;2015;4;28;484;1958;1958;Shell;True;76;19;2;15;26;29;21;19;10;122
BigVideo.js;Organization;2012;8;14;2015;4;28;14257;1958;1958;JavaScript;True;405;69;14;24;20;13;22;8;8;109
awesome-django;User;2014;7;28;2015;4;29;1191;1956;1956;None;True;247;5;8;26;53;20;18;18;9;152
squeel;Organization;2011;4;9;2015;4;28;1595;1952;1952;Ruby;True;157;47;31;38;37;31;39;29;43;248
acra;Organization;2012;9;20;2015;4;28;4391;1951;1951;Java;True;566;8;75;89;68;75;92;58;69;526
PSStackedView;User;2011;7;14;2015;4;28;676;1950;1950;Objective-C;False;315;12;16;51;25;12;21;10;7;142
msbuild;Organization;2015;3;12;2015;4;29;7080;1944;1944;"""C#""";True;340;31;0;0;2;11;6;4;1;24
phonegap;User;2008;8;3;2015;4;27;285158;1942;1942;JavaScript;False;1379;5;36;149;158;173;126;121;8;771
avalon;User;2013;6;9;2015;4;28;39123;1942;1942;JavaScript;True;770;7;234;294;371;438;384;373;248;2342
git-game;User;2014;12;1;2015;4;28;1988;1941;1941;None;True;177;5;1;0;1;0;1;2;0;5
nginx-book;Organization;2013;1;18;2015;4;28;3121;1940;1940;Python;True;784;80;7;23;46;21;27;21;8;153
sequel;User;2008;3;31;2015;4;28;48640;1938;1938;Ruby;False;384;0;353;958;978;920;988;874;374;5445
Vide;User;2014;6;28;2015;4;28;49216;1938;1938;JavaScript;True;249;3;43;11;37;17;13;27;13;161
webcam-pulse-detector;User;2013;4;15;2015;4;28;5095;1937;1937;Python;True;250;13;9;59;36;22;30;3;11;170
slate;Organization;2013;9;17;2015;4;29;299;1936;1936;JavaScript;True;106;65;0;7;0;0;1;2;0;10
facebox;User;2008;2;11;2015;4;28;1174;1935;1935;JavaScript;False;420;34;0;7;13;13;11;8;29;81
SIAlertView;Organization;2013;5;3;2015;4;28;1658;1935;1935;Objective-C;True;338;53;6;17;2;4;13;18;4;64
cloudtunes;User;2014;9;8;2015;4;28;13139;1934;1934;CoffeeScript;True;161;15;0;11;9;11;13;1;0;45
gridforms;User;2013;8;24;2015;4;26;490;1934;1934;CSS;True;180;5;4;3;6;5;2;3;3;26
PapaParse;User;2013;10;7;2015;4;28;16186;1934;1934;JavaScript;False;197;19;9;40;43;34;29;24;11;190
node.io;User;2010;11;3;2015;4;28;3248;1933;1933;JavaScript;True;147;0;28;76;86;98;80;30;19;417
isomer;User;2014;4;7;2015;4;27;1273;1932;1932;JavaScript;True;97;17;20;18;3;9;7;4;24;85
HTML-GL;User;2015;3;1;2015;4;28;21226;1930;1930;JavaScript;True;64;11;1;2;26;10;25;18;22;104
ShiftIt;User;2010;10;3;2015;4;29;7690;1929;1929;Objective-C;True;200;68;58;49;31;37;67;20;59;321
Pico;User;2012;4;4;2015;4;29;2904;1929;1929;PHP;True;401;23;6;5;24;23;5;9;5;77
remarkable;User;2014;9;1;2015;4;28;2924;1928;1928;JavaScript;True;78;28;43;37;46;57;69;61;59;372
edge;User;2013;2;20;2015;4;28;7561;1928;1928;C++;True;245;80;32;43;69;62;69;63;23;361
android-times-square;Organization;2013;1;30;2015;4;29;2845;1927;1927;Java;False;670;9;6;46;43;23;19;31;12;180
Sparkle;Organization;2009;8;11;2015;4;28;15388;1927;1927;Objective-C;True;480;140;154;176;170;151;160;171;179;1161
